k,a_in_non_trivial_cycles,b_in_non_trivial_cycles,a_in_non_trivial_cycles_part,b_in_non_trivial_cycles_part,A,B,1,AA,BB,AB,2,AAA,BBB,ABB,AAB,3,AAAA,BBBB,ABBB,AABB,AAAB,4,AAAAA,BBBBB,ABBBB,AABBB,AAABB,AAAAB,5,6,7,8,9,10
190,7.316634758640696e-05,8.12959417626744e-06,7.316634758640696e-05,8.12959417626744e-06,0.366365593258073,0.3175403939023495,0.6839059871604225,0.04357851837169308,0.03902728655704331,0.006211429685986772,0.08881723461472317,0.010367170380730857,0.009593293484884753,0.0015794857835027625,0.0015384275430322797,0.023078377192150654,0.0032884159663680197,0.0031441687088209222,0.0005891489850458515,0.00042020671550577324,0.0005566017933950772,0.007998542169135644,0.0012223471090187104,0.0012076059410391351,0.0002589600651745063,0.00016459930480620664,0.00015913586502227367,0.0002370470357484985,0.003249695320809331,0.0014606021197100237,0.0007040265266198775,0.0003572194006408776,0.0001885149264299412,0.00010262348987677513
191,7.522061958517206e-05,8.357846620574673e-06,7.522061958517206e-05,8.357846620574673e-06,0.36565429114144143,0.31688572037849955,0.6825400115199409,0.0436379373391675,0.03907108788172865,0.006219149882101128,0.08892817510299728,0.010415682907878166,0.009634703049657136,0.0015864947082673078,0.001545440384664187,0.023182321050466796,0.003314744220356559,0.0031678156539030893,0.0005936514006435476,0.0004234690312174208,0.0005609905835871763,0.008060670889707792,0.0012362137892918108,0.0012205701835795886,0.0002617716527807941,0.0001664064361507228,0.0001609023902891801,0.00023970729943854956,0.0032855717515306456,0.0014815199830865349,0.0007164258571860663,0.00036468954792434865,0.00019308099043767582,0.00010544974404788044
192,7.73134926861004e-05,8.590388076233377e-06,7.73134926861004e-05,8.590388076233377e-06,0.36494437002430985,0.31623239659607155,0.6811767666203814,0.043696239510354236,0.03911386616548545,0.006226708985365306,0.08903681466120499,0.010463848762588419,0.009675760882688216,0.0015934473736921584,0.0015524000831483179,0.02328545710211711,0.0033410085063995186,0.0031913779890014615,0.0005981390343502032,0.0004267215810371896,0.0005653674839610403,0.008122614594749413,0.0012501006993548736,0.001233538341668577,0.00026458475374629796,0.00016821496256019545,0.00016267068785550876,0.0002423708411323515,0.0033214802863178045,0.0015025316216740706,0.0007289237654247905,0.00037224453895650403,0.00019771432862526127,0.00010832713194935314
193,7.944519763685421e-05,8.82724418187269e-06,7.944519763685421e-05,8.82724418187269e-06,0.36423582722545533,0.3155804197723017,0.6798162469977571,0.04375343265574379,0.03915562909324156,0.006234108160792651,0.089143169909778,0.010511667035850112,0.00971646650824355,0.0016003436807917948,0.0015593065225331028,0.02338778374741856,0.0033672068579384904,0.0032148539419794126,0.0006026115484499399,0.0004299641203344918,0.0005697321658781618,0.008184368634580497,0.0012640064441476002,0.00124650901812837,0.00026739906877565263,0.00017002469415450358,0.00016444057464114353,0.00024503738908628693,0.003357417188933557,0.0015236347392612775,0.0007415190948696485,0.0003798839621956271,0.00020241496219850362,0.00011125589654660641
194,8.161595596629527e-05,9.068439551810585e-06,8.161595596629527e-05,9.068439551810585e-06,0.3635286600688604,0.31492978713016323,0.6784584471990236,0.0438095245023455,0.03919638430397237,0.006241348566654723,0.08924725737297258,0.01055913686012023,0.0097568194898611,0.0016071835370070717,0.0015661595930781223,0.023489299480066526,0.0033933373316200667,0.003238241766365706,0.0006070686098769543,0.0004331964076799925,0.0005740843047851648,0.008245928420327883,0.001277929632031741,0.001259480822498226,0.0002702142998702828,0.00017183544178659785,0.00016621186818670608,0.00024770667235064525,0.0033933787367241984,0.0015448270262483255,0.000754210665923855,0.00038760738298700267,0.0002071828935388354,0.00011423626739099966
195,8.382597983480915e-05,9.313997759423238e-06,8.382597983480915e-05,9.313997759423238e-06,0.36282286588370316,0.31428049589835466,0.6771033617820579,0.043864522733908,0.03923613939094909,0.0062484313545165685,0.08934909347937366,0.01060625740876138,0.009796819429761166,0.001613966856111881,0.0015729591911668992,0.023590002885801327,0.0034193980073087466,0.003261539741309198,0.0006115098902098699,0.00043641820484354235,0.0005784235802135716,0.00830728942388493,0.0012918688750376253,0.0012724523712620496,0.000273030150378074,0.00017364701707456114,0.00016798438668497122,0.0002503784208169645,0.003429361221254246,0.001566106160312908,0.0007669972762880445,0.0003954143437191358,0.00021201810615206114,0.00011726846044547837
196,8.607547188920327e-05,9.563941321022586e-06,8.607547188920327e-05,9.563941321022586e-06,0.3621184420043472,0.31363254331128826,0.6757509853156354,0.04391843499113852,0.03927490190198555,0.006255357669271845,0.08944869456239592,0.010653027895484562,0.009836465968262738,0.0016206935581208276,0.001579705219220612,0.023689892641088738,0.0034453869880949613,0.00328474617152893,0.0006159350656652283,0.00043962927679149145,0.0005827496757787525,0.008368447177859364,0.0013058227891061345,0.0012854222880707001,0.00027584632504193586,0.00017545923243298628,0.00016975794901164396,0.0002530523652644557,0.0034653609489278562,0.001587469807072164,0.000779877701392485,0.00040330436398857463,0.00021692056462603208,0.00012035267791715879
197,8.836462512224606e-05,9.818291680249562e-06,8.836462512224606e-05,9.818291680249562e-06,0.3614153857703312,0.3129859266090782,0.6744013123794095,0.043971268871921244,0.03931267933968393,0.0062621286491777685,0.08954607686078295,0.01069944757379784,0.009875758783206486,0.0016273635691979027,0.0015863975856127185,0.02378896751181495,0.003471302400298357,0.003307859387259769,0.0006203438170901324,0.00044282939168339915,0.0005870622791780644,0.008429397275509721,0.0013197899943261314,0.0012983892039590084,0.00027866253004725955,0.00017727190110367337,0.00017153237475550106,0.0002557282374055124,0.0035013742415970868,0.0016089156207404012,0.0007928506948334682,0.00041127694077316317,0.00022189021459720617,0.0001234891080969285
198,9.06936227369141e-05,1.0077069192990456e-05,9.06936227369141e-05,1.0077069192990456e-05,0.36071369452635954,0.3123406430375284,0.673054337563888,0.04402303193153456,0.039349479161679135,0.0062687454258898755,0.08964125651910357,0.010745515736460555,0.009914697589384033,0.0016339768215661516,0.0015930362045844832,0.023887226351995222,0.0034971423934664174,0.0033308777441936814,0.0006247358299540664,0.0004460183208681503,0.000591361082188209,0.008490135370670527,0.0013337691151673625,0.001311351757557513,0.00028147847306827915,0.0001790848371856517,0.00017330748424789963,0.0002584057699303108,0.003537397437157017,0.001630441244782393,0.0008059149888136096,0.00041933154861354457,0.00022692698272603918,0.00012667792520612857
199,9.306263801540805e-05,1.0340293112823117e-05,9.306263801540805e-05,1.0340293112823117e-05,0.3600133656222917,0.31169668984812154,0.6717100554704132,0.044073731682867275,0.03938530878088193,0.006275209124496623,0.08973424958824583,0.010791231714943315,0.009953282137973687,0.0016405332534183221,0.0015996209961613988,0.02398466810249672,0.0035229051403685616,0.0033537996234167615,0.0006291107943399168,0.0004491958388794973,0.0005956457806618209,0.008550657177666557,0.0013477587807088614,0.0013243085952989832,0.0002842938633133457,0.00018089785566453062,0.00017508309859165866,0.00026108469655050523,0.0035734268901278852,0.001652044312562144,0.000819069294585839,0.0004274676398027398,0.00023203077668115503,0.00012991928925037781
200,9.54718341929965e-05,1.060798157699961e-05,9.54718341929965e-05,1.060798157699961e-05,0.3593143964131323,0.3110540642980064,0.6703684607111386,0.044123375596633756,0.039420175565720916,0.0062815208635538244,0.0898250720259085,0.010836594878893421,0.009991512215982446,0.0016470328088284871,0.0016061518860705007,0.024081291789774858,0.0035485888369857846,0.0033766234313421686,0.0006334684049342096,0.0004523617234310411,0.0005999160745233125,0.008610958471216516,0.0013617576248628623,0.0013372583716197604,0.00028710841156912053,0.00018271077244118569,0.0001768590396893158,0.0002637647520420239,0.003609458972224269,0.0016737224479869098,0.0008323123029008245,0.00043568464458361927,0.000237201485132232,0.00013321334588059375
201,9.792136433673777e-05,1.0880151592970863e-05,9.792136433673777e-05,1.0880151592970863e-05,0.35861678425902144,0.3104127636499873,0.6690295479090087,0.04417197110158818,0.0394540868403831,0.00628768175511889,0.08991373969709017,0.010881604635605996,0.010029387645694225,0.0016534754376646271,0.0016126288056585506,0.024177096524623402,0.003574191702495991,0.003399347599639005,0.0006378083610165878,0.0004555157554106613,0.0006041716677639813,0.008671035086326228,0.0013757642865942622,0.0013501997491559442,0.00028992183024369547,0.000184523404359779,0.00017863513027076278,0.0002664456722869682,0.0036454900729114116,0.0016954732661463646,0.0008456426844575959,0.0004439819713540801,0.0002424389777515375,0.00013656022626125692
202,0.00010041137122913428,1.1156819025459364e-05,0.00010041137122913428,1.1156819025459364e-05,0.35792052652522444,0.3097727851725113,0.6676933116977357,0.044219525584737567,0.03948704988505349,0.006293692904784926,0.09000026837457599,0.010926260429500435,0.010066908284124283,0.0016598610955021749,0.0016190516918111004,0.024272081500937993,0.0035997119792550735,0.0034219705851573383,0.0006421303664485476,0.0004586577188744164,0.0006084122684364097,0.008730882918171786,0.001389777410135645,0.0013631313989345023,0.00029273383340864986,0.0001863355692351267,0.0001804111939202653,0.0002691271943146243,0.0036815165999488134,0.0017172943739467322,0.0008590590903571389,0.00045235900687975604,0.00024774310522404695,0.00013996004694596503
203,0.00010294198725676323,1.1437998584084804e-05,0.00010294198725676323,1.1437998584084804e-05,0.357225620582122,0.3091341261396574,0.6663597467217794,0.04426604639155391,0.0395190719361532,0.006299555411714651,0.09008467373942175,0.010970561741602413,0.01010407402247979,0.0016661897435384964,0.0016254204868724103,0.024366245994493108,0.003625147932773873,0.0034444908698493966,0.0006464341296614548,0.00046178740103992166,0.0006126375886481706,0.008790497921972817,0.0014037956451978825,0.001376052000559307,0.0002955441368400535,0.00018814708587941155,0.00018218705510287072,0.0002718090563415909,0.0037175349799211162,0.001739183370739768,0.0008725601525587215,0.00046081511651406413,0.0002531136992660651,0.00014341290976031197
204,0.0001055133343039238,1.1723703811547089e-05,0.0001055133343039238,1.1723703811547089e-05,0.35653206380520025,0.30849678383112467,0.6650288476363249,0.04431154082618529,0.03955016018657651,0.006305270368674139,0.09016697138143594,0.011014508089031214,0.010140884785626386,0.0016724613485083158,0.0016317351385662325,0.024459589361732148,0.003650497851691106,0.0034669069606870933,0.0006507193636438581,0.00046490459227921973,0.0006168473445548504,0.008849876112856127,0.001417817647176373,0.0013889602423921784,0.0002983524580584207,0.00018995777412824868,0.00018396253919020697,0.0002744909978110264,0.0037535416587564543,0.0017611378489464267,0.0008861444843387264,0.00046934964442540793,0.00025855057265227626,0.00014691890169212454
205,0.00010812552365134436,1.2013947072371595e-05,0.00010812552365134436,1.2013947072371595e-05,0.3558398535750408,0.30786075553222036,0.6637006091072611,0.044356016151665914,0.03958032178592673,0.0063108388620664166,0.09024717679965906,0.011058099024492452,0.01017734053156085,0.0016786758826000648,0.0016379955999174288,0.024552111038570794,0.0036757600477423467,0.003489217389575975,0.0006549857859281209,0.00046800908611116,0.0006210412563524151,0.008909013565710017,0.0014318420773528965,0.0014018548217289595,0.00030115851636762834,0.0001917674548661108,0.00018573747248567886,0.00027717275943102567,0.0037895331022322993,0.0017831553946751192,0.0008998106807517717,0.0004779619138313517,0.0002640535192511374,0.00015047809478908455
206,0.00011077865587997928,1.230873954221992e-05,0.00011077865587997928,1.230873954221992e-05,0.355148987277311,0.3072260385338489,0.6623750258111598,0.044399479590125183,0.039609563840750664,0.0063162619719648655,0.0903253054028407,0.011101334135775994,0.010213441250889585,0.0016848333233731511,0.0016442018291744373,0.02464381053921317,0.003700932855725177,0.003511420713265668,0.0006592331185763879,0.0004711006791932945,0.000625219048268931,0.008967906415029458,0.0014458676030931503,0.001414734444970665,0.0003039620328928045,0.00019357595005111368,0.0001875116822490645,0.0002798540832121296,0.0038255057964689276,0.0018052335883343845,0.000913557319093878,0.00048665122723956874,0.00026962231406852684,0.00015409054606375534
207,0.000113472820779929,1.2608091197769888e-05,0.000113472820779929,1.2608091197769888e-05,0.3544594623027537,0.3065926301324998,0.6610520924352535,0.044441938322995776,0.039637893414772155,0.006321540772146487,0.09040137250991441,0.011144213045259232,0.01024918696631312,0.0016909336536761372,0.0016503537897325645,0.024734687454981055,0.0037260146334605775,0.003533515513256968,0.0006634610881659076,0.0004741791713133079,0.0006293804485556561,0.009026550854752418,0.0014598928980399755,0.0014275978277897775,0.00030676273061719703,0.00019538308273917145,0.0001892849967205179,0.00028253471250397273,0.0038614562484106116,0.001827370005239902,0.0009273829593674876,0.0004954168666953867,0.0002752567132995574,0.00015775629740603128
208,0.0001162080972645093,1.2912010807167699e-05,0.0001162080972645093,1.2912010807167699e-05,0.353771276047178,0.30596052763023673,0.6597318036774147,0.04448339949122069,0.03966531752912421,0.006326676330124975,0.09047539335046988,0.011186735409415486,0.010284577732116336,0.001696976861565821,0.001656451450058104,0.024824741453155746,0.0037510037617506783,0.003555500395705637,0.0006676694257737247,0.00047724436537999014,0.0006335251894775201,0.00908494313808755,0.0014739166423023073,0.0014404436952917003,0.0003095603344180321,0.00019718867710752605,0.0001910572451439809,0.0002852143920310791,0.003897380986294626,0.001849562216215699,0.0009412861447481003,0.0005042580940357331,0.0002809564543884609,0.00016147537550301904
209,0.00011898455328949618,1.3220505921055131e-05,0.00011898455328949618,1.3220505921055131e-05,0.3530844259114488,0.30532972833468536,0.6584141542461341,0.04452387019545932,0.03969184316258002,0.00633166970718365,0.090547383065223,0.011228900918327544,0.010319613633664512,0.001702962940227211,0.0016624947836132724,0.024913972275832537,0.003775898644332917,0.0035773739913230146,0.0006718578669607674,0.0004802960674137688,0.000637653007303012,0.00914307957733348,0.00148793752263988,0.0014532707821714478,0.00031235457110137294,0.00019899255847765455,0.00019282825779001202,0.0002878928679278081,0.003933276560108175,0.0018718077881894476,0.0009552654020523267,0.0005131741511492919,0.00028672125609644107,0.00016524779176635825
210,0.0001218022457775604,1.3533582864173377e-05,0.0001218022457775604,1.3533582864173377e-05,0.3523989093014773,0.30470022955902254,0.6570991388604999,0.04456335749629255,0.03971747725178287,0.006336521958408217,0.09061735670648363,0.011270709295206367,0.010354294786905124,0.0017088918878943834,0.0016684837687819445,0.02500237973878782,0.0038006977078307563,0.0035991349552735572,0.0006760261517553359,0.0004833340865368061,0.0006417636422934787,0.009200956543689933,0.001501954232643708,0.0014660778328656051,0.00031514516943598447,0.00020079455333756085,0.0001945978659780316,0.0002905698877724602,0.0039691395420333505,0.0018941042847817533,0.0009693192422071393,0.0005221642602426855,0.00029255081857739677,0.00016907354226697872
211,0.00012466122054791284,1.385124672754587e-05,0.00012466122054791284,1.385124672754587e-05,0.35171472362821116,0.3040720286219643,0.6557867522501755,0.0446018684144268,0.03974222669147473,0.006341234132719355,0.09068532923862088,0.011312160295914767,0.01038862133787519,0.0017147637077722143,0.0016744183887962012,0.02508996373035837,0.0038253994017009765,0.0036207819670693586,0.0006801740246360186,0.00048635823496268,0.0006458568386918657,0.009258570467060901,0.0015159654729123959,0.0014788636016996,0.0003179318601862168,0.00020259448936345843,0.00019636590209799572,0.0002932452006205464,0.0040049665268802135,0.0019164492668893112,0.0009834461607201228,0.0005312276241124845,0.0002984448234614054,0.00017295260767729388
212,0.00012756151225117363,1.4173501361241515e-05,0.00012756151225117363,1.4173501361241515e-05,0.35103186630762484,0.30344512284775477,0.6544769891553797,0.044639409930897204,0.0397660983347238,0.006345807272905165,0.09075131553852617,0.011353253708496156,0.010422593462214374,0.0017205784079589856,0.0016802986316636667,0.025176724210333182,0.0038500021981776825,0.0036423137304617942,0.0006843012345140523,0.000489368327985657,0.0006499323447109052,0.00931591783585009,0.0015299699512242675,0.0014916268530303601,0.00032071437614391917,0.00020439219544084866,0.00019813219963149667,0.0002959185570372314,0.004040754132508124,0.0019388402932618612,0.000997644638150518,0.0005403634264228653,0.0003044029339458629,0.0001768849532208175
213,0.00013050314430946972,1.4500349367718859e-05,0.00013050314430946972,1.4500349367718859e-05,0.3503503347607094,0.30281950956615467,0.6531698443268641,0.04467598898726971,0.039789098993150813,0.0063502424156534325,0.09081533039607395,0.011393989352708233,0.010456211364683499,0.0017263360013698458,0.0016861244900956216,0.025262661208857198,0.003874504592213095,0.0036637289733303263,0.0006884075347151352,0.0004923641839695675,0.0006539899125207666,0.00937299519674889,0.0015439663827054027,0.0015043663613843678,0.0003234924521593871,0.00020618750168500017,0.0001998965931722998,0.00029858970912895503,0.004076499000235412,0.001961274921072824,0.0010119131405808628,0.0005495708319887134,0.00031042479489416265,0.0001808705286291915
214,0.00013348612886177007,1.483179209575223e-05,0.00013348612886177007,1.483179209575223e-05,0.3496701264134634,0.30219518611243,0.6518653125258934,0.04471161248584224,0.03981123543715424,0.006354540591583753,0.09087738851458022,0.011434367079561598,0.010489475278688655,0.0017320365056611177,0.001691895961435914,0.025347774825347287,0.003898905101415187,0.003685026447568607,0.0006924926829607161,0.0004953456243362963,0.0006580292982361878,0.009429799154516994,0.0015579534899935513,0.001517080911591203,0.00032626582517135947,0.00020798023946083527,0.00020165891844631953,0.00030125841057423763,0.004112197795237506,0.00198375070648354,0.0010262501200890301,0.00055884898706399,0.0003165100329417998,0.00018490926810660403
215,0.00013651046671445962,1.5167829634939958e-05,0.00013651046671445962,1.5167829634939958e-05,0.34899123869688264,0.3015721498273407,0.6505633885242234,0.04474628728984492,0.03983251439613434,0.00635870282527948,0.09093750451125873,0.01147438677086321,0.010522385465810708,0.0017376799431554615,0.0016976130475906224,0.025432065227420003,0.003923202265982291,0.0037062049289679354,0.0006965564413487736,0.0004983124735539013,0.000662050261903098,0.009486326371755997,0.001571930003398018,0.0015297692989125968,0.00032903423423607213,0.00020977024140223034,0.00020341901233104082,0.0003039244166536811,0.004147847206933639,0.0020062652052010316,0.0010406540152204783,0.0005681970196351735,0.0003226582566097865,0.00018900109030157617
216,0.00013957614729715302,1.550846081079478e-05,0.00013957614729715302,1.550846081079478e-05,0.3483136690469507,0.3009503980571291,0.6492640671040798,0.04478002022363929,0.039852942558715965,0.006362730135319527,0.09099569291767479,0.011514048338764725,0.010554942215340198,0.001743266340767862,0.0017032757549584963,0.025515532649831283,0.003947394648634705,0.0037272632170981526,0.0007005985763341025,0.0005012645591243661,0.0006660525674847511,0.009542573568676077,0.0015858946610555,0.0015424303291670456,0.00033179742055537996,0.00021155734143073478,0.00020517671287439117,0.00030658748427916835,0.004183443949362219,0.002028815973029196,0.0010551232514605133,0.0005776140397195768,0.0003288690564252508,0.00019314589828608734
217,0.00014268314862373824,1.585368318041536e-05,0.00014268314862373824,1.585368318041536e-05,0.34763741490462924,0.3003299281535088,0.6479673430581381,0.044812818072916615,0.03987252657297035,0.006366623534309997,0.09105196818019697,0.011553351725315573,0.010587145843817583,0.0017487957299324444,0.0017088840943621456,0.02559817739342775,0.0039714808345434295,0.0037482001351860916,0.0007046188587081154,0.000504201711571002,0.0006700359828473718,0.009598537522856011,0.0015998462090819439,0.0015550628188500646,0.00033455512750395363,0.00021334137477371432,0.0002069318593130665,0.00030924737202226907,0.004218984761545012,0.002051400566413362,0.0010696562417063947,0.0005870991396683624,0.0003351420050491015,0.00019734357954200602
218,0.00014583143725864758,1.620349302873862e-05,0.00014583143725864758,1.620349302873862e-05,0.34696247371584843,0.2997107374736536,0.646673211189502,0.044844687584895175,0.03989127304663572,0.006370384028915686,0.09110634466044658,0.011592296902020802,0.010618996694578761,0.0017542681465301177,0.001714438080979984,0.025679999824109664,0.00399545943125607,0.003769014529991615,0.0007086170635781873,0.0005071237644255074,0.0006740002797453473,0.009654215068996727,0.0016137834017204518,0.0015676655952500866,0.0003373071006555682,0.00021512217798192612,0.00020868429209032092,0.00031190384014186204,0.004254466407840216,0.002074016542978145,0.0010842513867390835,0.000596651394474061,0.0003414766574106288,0.00020159400595479095
219,0.0001490209682883439,1.6557885365371546e-05,0.0001490209682883439,1.6557885365371546e-05,0.346288842931497,0.2990928233801859,0.6453816663116829,0.04487563546851667,0.039909188547336744,0.006374012619891379,0.09115883663574478,0.011630883869403592,0.010650495137305855,0.0017596836308170186,0.001719937734278917,0.025761000371805384,0.004019329068619995,0.0037897052716813627,0.0007125929703465453,0.0005100305542146965,0.0006779452338059563,0.009709603098668557,0.001627705001485245,0.0015802374965601053,0.0003400530878084842,0.00021689958894653092,0.00021043385287322029,0.00031455665061097727,0.004289885678284562,0.0020966614620585096,0.0010989070756944755,0.000606269862082404,0.00034787255084891525,0.00020589703381441817
220,0.00015225168529800482,1.6916853922000535e-05,0.00015225168529800482,1.6916853922000535e-05,0.3456165200074129,0.2984761832411655,0.6440927032485784,0.04490566839464162,0.039926279602802914,0.0063775103021130475,0.09120945829955758,0.01166911265657246,0.01068164156758313,0.001765042227353763,0.0017253830779477577,0.02584117952945711,0.004043088398702851,0.0038102712537002787,0.0007165463626887245,0.0005129219204469043,0.0006818706245136637,0.009764698560052423,0.0016416097793017703,0.0015927773719850756,0.00034279283900994157,0.0002186734469155462,0.00021218038456936796,0.0003172055671428681,0.00432523938892457,0.0021193328852240085,0.0011136216865339236,0.0006159535837082909,0.0003543292052609257,0.00021025250382349079
221,0.00015552352035339112,1.728039115037679e-05,0.00015552352035339112,1.728039115037679e-05,0.3449455024043735,0.29786081443007845,0.642806316834452,0.04493479299624392,0.03994255270108574,0.006380878064608847,0.09125822376193851,0.011706983320793063,0.010712436406458069,0.0017703439849354975,0.0017307741398313809,0.02592053785201801,0.0040667360957104565,0.003830711392640959,0.0007204770285316045,0.0005157977055980809,0.0006857762351939874,0.009819498457675086,0.0016554965146429324,0.0016052840818451413,0.0003455261065797686,0.00022044359250975119,0.00021392373134310885,0.00031985035521632114,0.004360524382137023,0.0021420283767961093,0.0011283935865138968,0.0006257015841556941,0.0003608461232561402,0.00021466024111247903
222,0.00015883639398787806,1.764848822087534e-05,0.00015883639398787806,1.764848822087534e-05,0.3442757875880863,0.29724671432582606,0.6415225019139124,0.04496301586860433,0.039958014290774904,0.006384116890589994,0.09130514704996924,0.011744495947064532,0.010742880100007537,0.0017755889565227324,0.0017361109518655947,0.025999075955460398,0.004090270855902197,0.003851024628110963,0.0007243847600310402,0.0005186577550975861,0.000689661852996953,0.00987399985213874,0.0016693639956615167,0.0016177564976747492,0.00034825264513312255,0.00022220986773804606,0.00021566373863121557,0.0003224907821002094,0.004395737526938859,0.0021647455043585797,0.0011432211326546009,0.0006355128721413295,0.00036742279031760466,0.0002191200552620402
223,0.00016219021519462437,1.802113502162493e-05,0.00016219021519462437,1.802113502162493e-05,0.34360737302917893,0.29663388031271354,0.6402412533418924,0.04499034356950313,0.039972670781213256,0.006387227757481453,0.09135024210819782,0.011781650647700403,0.010772973118908956,0.0017807771991729623,0.001741393550012728,0.02607679451579505,0.0041136913975039595,0.0038712099225981025,0.000728269353549094,0.0005215019173136869,0.0006935272688801429,0.009928199859844987,0.0016832110193188436,0.0016301935023176678,0.0003509722116023647,0.0002239721160122709,0.00021740025315806192,0.00032512661687729693,0.004430875719286506,0.002187481839260845,0.0011581026722073888,0.0006453864406218927,0.00037405867496924773,0.0002236317403323552
224,0.00016558488142385622,1.8398320158206247e-05,0.00016558488142385622,1.8398320158206247e-05,0.34294025620319,0.2960223097804387,0.6389625659836287,0.04501678261941181,0.03998652854271072,0.006390211636952514,0.09139352279907505,0.011818447561914,0.010802715958016462,0.0017859087739730505,0.0017466219741979257,0.026153694268101442,0.004136996460618699,0.003891266261333803,0.0007321306096308951,0.0005243300435387764,0.0006973722775913587,0.009982095652713532,0.001697036391509667,0.0016425939900180102,0.000353684565258092,0.00022573018216149544,0.0002191331229502919,0.0003277576304673056,0.0044659358823648625,0.0022102349571143185,0.0011730365431208184,0.000655321267124696,0.00038075322894934256,0.0002281950748994262
225,0.00016902027858523125,1.8780030953914582e-05,0.00016902027858523125,1.8780030953914582e-05,0.3422744345905593,0.2954120001240812,0.6376864347146405,0.04504233950168387,0.039999593906757135,0.006393069494947185,0.09143500290338819,0.01185488685540822,0.01083210913594202,0.0017909837459723875,0.0017517962682461468,0.026229776005568774,0.00416018480713468,0.003911192652154643,0.0007359683329811271,0.0005271419879743159,0.0007011966776509054,0.01003568445789567,0.0017108389271833827,0.001654956866507268,0.0003563894677293199,0.00022748391244577893,0.00022086219735098676,0.0003303835956492458,0.004500914966865983,0.002233002438281608,0.0011880210745051855,0.0006653163140815068,0.0003875058873899594,0.0002328098220982655
226,0.00017249628105525815,1.916625345058424e-05,0.00017249628105525815,1.916625345058424e-05,0.34160990567661825,0.29480294874409113,0.6364128544207094,0.04506702066274464,0.040011873166233954,0.006395802291714443,0.09147469612069303,0.01189096871996981,0.010861153194641386,0.0017960021841168052,0.0017569164798198614,0.026305040578547864,0.004183255220631494,0.003930988125362056,0.0007397823324401649,0.0005299376077155131,0.0007050002713335095,0.010088963557482738,0.0017246174504615462,0.0016672810490874427,0.00035908668302284374,0.0002292331545694136,0.00022258732703333794,0.00033300428708302583,0.00453580995125761,0.0022557818683586004,0.0012030545870953826,0.0006753705291654199,0.00039431606900227663,0.00023747572967290805
227,0.00017601275168973186,1.9556972409970207e-05,0.00017601275168973186,1.9556972409970207e-05,0.34094666695158077,0.2941951530462782,0.6351418199978589,0.04509083251228026,0.0400233725756249,0.006398410981838344,0.0915126160697435,0.011926693373067936,0.010889848699004924,0.0018009641611832416,0.00176198266035743,0.026379488893613533,0.004206206506283889,0.003950651733580373,0.0007435724209598708,0.0005327167627357464,0.0007087828646498841,0.010141930288209764,0.0017383707947517934,0.0016795654667102994,0.000361775977541776,0.00023097775769365217,0.0002243083640138306,0.00033561948133034337,0.004570617842041695,0.002278570838649361,0.0012181353937119456,0.0006854828456305811,0.00040118317626760457,0.00024219253003317706
228,0.00017956954184114525,1.9952171315682806e-05,0.00017956954184114525,1.9952171315682806e-05,0.3402847159105333,0.29358861044180057,0.6338733263523338,0.045113781423425627,0.04003409835122552,0.00640089651426797,0.09154877628891911,0.011962061057457113,0.01091819623645321,0.001805869753715146,0.0017669948650121683,0.026453121912637635,0.004229037490763479,0.003970182551613179,0.0007473384155790598,0.0005354793158707387,0.0007125442673279475,0.010194582041154403,0.001752097802858135,0.0016918090600528146,0.0003644571201032761,0.00023271757244892787,0.0002260251616649426,0.0003382289568748652,0.0046053356740029605,0.0023013669466338225,0.0012332617997201148,0.0006956521826545758,0.000408106595633975,0.0002469599403181216
229,0.00018316649138104408,2.0351832375671565e-05,0.00018316649138104408,2.0351832375671565e-05,0.3396240500534258,0.2929833183471537,0.6326073684005795,0.04513587373295167,0.040044056671351615,0.006403259832347227,0.09158319023665051,0.011997072040784396,0.010946196416537367,0.001810719041958629,0.0017719531525920889,0.02652594065187248,0.004251747022138446,0.003989579676298107,0.0007510801373986503,0.0005382251328024935,0.000716284292793713,0.010246916261431408,0.0017657973270877182,0.001704010781588861,0.00036712988195548326,0.00023445245094657466,0.00022773757472736712,0.000340832494141711,0.004639960510447716,0.002324167796428237,0.0012484321034868027,0.0007058774456833234,0.0004150856977181585,0.0002517776624660538
230,0.0001868034287272775,2.0755936525253056e-05,0.0001868034287272775,2.0755936525253056e-05,0.33896466688506194,0.2923792741841595,0.6313439410692214,0.04515711574145143,0.04005325367654679,0.006405501873844519,0.09161587129184275,0.012031726615200827,0.010973849870544103,0.0018155121097993307,0.0017768575855003131,0.026597946181044576,0.004274333969771206,0.00400884222636012,0.0007547974115565125,0.0005409540820430029,0.0007200027581518576,0.0102989304478827,0.0017794682293540605,0.0017161695956571848,0.00036979403679366,0.00023618224679005162,0.00022944545932176164,0.0003434298755162379,0.004674489443432957,0.00234697099923836,0.0012636445968353023,0.000716157526778287,0.00042211983751295616,0.00025664538329109874
